time,latitude,longitude,depth,mag,place
2014-07-13T22:50:47.880Z,24.156,94.4741,81.69,4.2,"57 km N of Mawlaik, Myanmar"
2014-07-12T07:15:41.530Z,5.223,94.8011,67.86,4.4,"68 km WSW of Banda Aceh, Indonesia"
2014-07-11T23:05:23.300Z,30.9429,86.3943,12.25,4.1,"211 km NNE of Saga, China"
2014-07-08T17:31:16.430Z,4.8798,96.1036,10.84,4.7,"42 km SSW of Reuleuet, Indonesia"
2014-07-07T21:49:01.540Z,35.5638,75.0393,51.14,4.4,"61 km WNW of Skardu, Pakistan"
2014-07-07T16:37:12.900Z,29.4202,81.099,16.32,4.4,"23 km NE of Dipayal, Nepal"
2014-07-06T23:04:49.470Z,35.4726,74.9605,66.53,4.5,"64 km WNW of Skardu, Pakistan"
2014-07-06T14:48:13.060Z,30.3227,80.3415,43.73,4.1,"55 km NNW of Dh?rchula, India"
2014-07-03T20:40:01.550Z,35.5535,75.0923,35.0,4.9,"56 km WNW of Skardu, Pakistan"
2014-07-03T11:35:00.300Z,30.2451,80.3384,35.0,4.0,western Xizang-India border region
2014-07-01T20:06:29.070Z,25.0114,94.1629,69.7,4.3,"31 km NE of Imph?l, India"
2014-06-28T05:57:06.280Z,11.6352,93.4306,37.53,4.4,"74 km E of Port Blair, India"
2014-06-27T07:35:11.510Z,4.9086,96.0377,8.6,4.6,"43 km SW of Reuleuet, Indonesia"
2014-06-26T17:12:48.860Z,8.9101,93.7767,43.21,4.2,"Nicobar Islands, India region"
2014-06-24T03:52:25.200Z,23.153,94.2199,64.24,4.1,"57 km SSW of Mawlaik, Myanmar"
2014-06-22T04:23:33.860Z,28.7611,67.3607,14.24,4.0,"54 km SW of Bhag, Pakistan"
2014-06-20T03:13:37.030Z,25.8912,97.3375,10.0,4.1,"56 km N of Myitkyina, Myanmar"
2014-06-19T21:24:47.550Z,34.2742,83.2671,48.86,4.1,western Xizang
2014-06-18T03:04:09.550Z,24.7211,95.1007,101.17,4.3,"105 km E of W?ngjing, India"
2014-06-17T17:31:10.950Z,32.3316,76.4467,33.51,4.2,"17 km NE of Dharamsala, India"
2014-06-16T21:30:01.230Z,10.3833,93.925,73.8,4.4,"191 km SE of Port Blair, India"
2014-06-16T17:39:48.080Z,24.9963,97.8614,10.0,4.4,"63 km SE of Myitkyina, Myanmar"
2014-06-16T05:33:40.070Z,4.8901,95.4919,10.0,4.4,"74 km SSE of Banda Aceh, Indonesia"
2014-06-14T05:24:27.440Z,26.8748,92.5167,10.0,4.3,"15 km WNW of Rang?p?ra, India"
2014-06-13T16:16:26.220Z,29.3624,86.2519,15.43,4.0,"99 km E of Saga, China"
2014-06-13T13:32:52.870Z,33.292,75.5807,42.74,5.0,"16 km N of Doda, India"
2014-06-12T18:37:20.150Z,25.0891,98.171,10.0,4.1,"84 km ESE of Myitkyina, Myanmar"
2014-06-11T15:07:31.670Z,23.2957,94.3076,45.51,4.2,"39 km SSW of Mawlaik, Myanmar"
2014-06-11T00:48:25.160Z,31.3833,86.3077,10.0,4.0,"250 km NNE of Saga, China"
2014-06-10T19:45:45.760Z,10.9021,91.8209,27.97,4.0,"131 km SW of Port Blair, India"
2014-06-09T17:40:23.230Z,24.1878,91.5293,31.79,4.1,"13 km NNW of Khowai, India"
2014-06-08T09:15:02.260Z,19.6266,96.1897,27.03,4.6,"12 km S of Pyinmana, Myanmar"
2014-06-07T22:23:21.680Z,23.3067,94.1108,67.31,4.4,"47 km SW of Mawlaik, Myanmar"
2014-06-07T06:40:52.840Z,30.2645,81.6031,27.1,4.5,"41 km E of Burang, China"
2014-06-06T00:16:33.040Z,34.2229,89.115,9.68,4.5,Xizang-Qinghai border region
2014-06-04T07:20:14.170Z,22.5351,93.3926,55.25,4.6,"25 km WSW of Hakha, Myanmar"
2014-06-03T05:34:50.060Z,24.8779,97.7542,17.5,4.5,"66 km SSE of Myitkyina, Myanmar"
2014-05-31T17:31:47.280Z,16.5243,95.6809,22.44,4.7,"9 km NNW of Kyaiklat, Myanmar"
2014-05-30T19:19:41.030Z,24.9052,97.7444,10.0,4.4,Myanmar-China border region
2014-05-30T15:53:39.090Z,24.9766,97.912,10.0,4.7,"68 km SE of Myitkyina, Myanmar"
2014-05-30T06:37:48.980Z,26.5567,90.227,10.0,4.0,"17 km NNW of Kokrajhar, India"
2014-05-30T04:25:04.210Z,25.0416,98.0195,10.0,4.2,"73 km ESE of Myitkyina, Myanmar"
2014-05-30T02:52:23.170Z,24.9482,98.06,10.0,4.1,"82 km SE of Myitkyina, Myanmar"
2014-05-30T01:20:15.170Z,24.9997,97.845,10.0,5.9,"62 km SE of Myitkyina, Myanmar"
2014-05-29T03:23:46.560Z,24.2536,94.4977,85.55,4.6,"57 km SE of W?ngjing, India"
2014-05-28T03:19:11.050Z,25.2405,95.1224,97.0,4.4,"78 km SE of Phek, India"
2014-05-27T06:49:10.020Z,4.6703,96.3089,23.48,4.5,"60 km S of Reuleuet, Indonesia"
2014-05-25T17:54:21.170Z,5.5637,93.4166,21.91,4.3,"212 km W of Banda Aceh, Indonesia"
2014-05-23T20:49:21.970Z,24.9737,97.8437,8.0,5.8,"63 km SE of Myitkyina, Myanmar"
2014-05-21T16:21:54.350Z,18.2012,88.0376,47.23,6.0,"276 km SE of Kon?rka, India"
2014-05-18T19:33:55.750Z,26.4109,92.9493,52.02,4.2,"28 km SSE of Tezpur, India"
2014-05-16T06:32:10.690Z,29.4664,67.695,18.87,4.9,"4 km ESE of Dadhar, Pakistan"
2014-05-15T17:56:59.180Z,7.6589,94.3214,10.0,4.5,"224 km NNW of Sabang, Indonesia"
2014-05-15T17:53:37.240Z,7.5623,94.2883,38.89,4.6,"217 km NNW of Sabang, Indonesia"
2014-05-12T15:23:18.900Z,4.8635,96.4393,41.94,4.4,"42 km SSE of Reuleuet, Indonesia"
2014-05-12T11:05:30.290Z,19.6666,99.7099,10.0,4.3,"29 km SSW of Chiang Rai, Thailand"
2014-05-12T08:33:30.570Z,12.1894,95.2604,28.78,4.5,"279 km ENE of Port Blair, India"
2014-05-11T11:11:26.030Z,7.7746,94.3282,72.05,4.4,"Nicobar Islands, India region"
2014-05-10T09:54:55.540Z,5.3921,96.127,62.12,4.6,"18 km E of Sigli, Indonesia"
2014-05-09T20:23:23.760Z,13.4908,93.505,51.61,4.3,"215 km NNE of Bamboo Flat, India"
2014-05-09T20:00:49.320Z,4.8804,95.8795,36.89,4.6,"56 km S of Sigli, Indonesia"
2014-05-09T07:12:32.530Z,19.6138,99.4219,10.0,4.1,"39 km SSE of Fang, Thailand"
2014-05-08T23:50:11.240Z,26.3678,68.3887,15.35,4.6,"11 km SE of Daur, Pakistan"
2014-05-08T23:07:46.860Z,26.3599,68.4009,15.57,4.3,"13 km N of Nawabshah, Pakistan"
2014-05-08T22:51:15.830Z,26.3868,68.3579,14.73,4.5,"8 km SSE of Daur, Pakistan"
2014-05-08T20:43:36.820Z,19.7197,99.6905,10.0,4.1,"25 km SW of Chiang Rai, Thailand"
2014-05-08T16:37:42.230Z,32.9768,91.9182,10.0,4.0,"166 km N of Nagqu, China"
2014-05-07T09:38:58.200Z,19.6549,99.5832,10.0,4.5,"38 km SW of Chiang Rai, Thailand"
2014-05-06T20:52:28.270Z,19.6291,99.5605,10.0,4.2,"41 km NW of Mae Chai, Thailand"
2014-05-06T14:50:14.150Z,19.6832,99.5271,10.0,4.6,"40 km SW of Chiang Rai, Thailand"
2014-05-06T13:47:04.020Z,19.6651,99.5005,11.56,4.2,"40 km SE of Fang, Thailand"
2014-05-06T12:42:13.380Z,19.595,99.5403,10.0,4.3,"39 km NW of Mae Chai, Thailand"
2014-05-06T01:18:36.080Z,5.57,94.478,65.98,4.2,"94 km W of Banda Aceh, Indonesia"
2014-05-06T00:58:20.540Z,19.6185,99.4702,10.0,5.0,"42 km SE of Fang, Thailand"
2014-05-06T00:50:16.270Z,19.7013,99.6272,10.0,5.0,"31 km SW of Chiang Rai, Thailand"
2014-05-05T23:04:55.920Z,19.6331,99.5995,10.0,4.3,"38 km NW of Mae Chai, Thailand"
2014-05-05T21:17:03.470Z,19.7666,99.6121,10.0,4.4,"27 km SW of Chiang Rai, Thailand"
2014-05-05T20:05:24.170Z,19.6258,99.5304,10.0,4.2,"42 km NW of Mae Chai, Thailand"
2014-05-05T19:12:05.320Z,19.7518,99.677,10.0,4.1,"23 km SW of Chiang Rai, Thailand"
2014-05-05T16:07:26.190Z,19.5734,99.5475,10.0,4.0,"37 km NW of Mae Chai, Thailand"
2014-05-05T13:34:29.510Z,19.6713,99.674,10.0,4.4,"31 km SSW of Chiang Rai, Thailand"
2014-05-05T12:20:59.590Z,19.6733,99.7106,10.0,4.1,"29 km SSW of Chiang Rai, Thailand"
2014-05-05T11:22:18.650Z,19.6347,99.7028,10.0,4.3,"33 km SSW of Chiang Rai, Thailand"
2014-05-05T11:19:36.410Z,19.6647,99.6675,10.0,4.6,"32 km SSW of Chiang Rai, Thailand"
2014-05-05T11:08:43.420Z,19.6557,99.6696,6.0,6.1,"32 km SSW of Chiang Rai, Thailand"
2014-05-04T02:06:29.140Z,32.2305,95.6182,10.0,4.4,"191 km NW of Qamdo, China"
2014-05-04T00:59:46.160Z,32.0181,95.7687,15.03,4.0,"166 km NW of Qamdo, China"
2014-05-03T18:49:39.170Z,35.2274,72.186,39.36,3.9,"27 km NNE of Kakad Wari Dir Upper, Pakistan"
2014-05-01T13:40:12.340Z,31.7368,69.9299,27.84,4.8,"54 km WSW of Kulachi, Pakistan"
2014-05-01T00:56:11.700Z,13.6122,92.937,28.8,4.1,"212 km N of Bamboo Flat, India"
2014-04-30T07:46:57.260Z,23.157,94.3501,89.17,4.3,"54 km S of Mawlaik, Myanmar"
2014-04-27T07:29:55.990Z,15.3152,96.461,24.4,4.1,"136 km SE of Pyapon, Myanmar"
2014-04-26T17:48:54.500Z,35.2063,70.4059,71.39,4.6,"52 km WSW of P?r?n, Afghanistan"
2014-04-24T22:49:50.230Z,22.6909,96.0692,13.14,4.1,"40 km ENE of Shwebo, Myanmar"
2014-04-19T20:12:34.600Z,32.8041,73.4085,45.53,4.0,"25 km NNW of Mandi Bahauddin, Pakistan"
2014-04-19T10:53:14.200Z,5.3703,94.1713,35.0,4.5,"130 km W of Banda Aceh, Indonesia"
2014-04-19T08:29:20.330Z,34.1021,76.2379,34.0,4.1,"51 km SSE of Kargil, India"
2014-04-14T11:07:21.110Z,11.0186,93.4677,148.61,4.2,"106 km SE of Port Blair, India"
2014-04-12T20:57:57.920Z,7.5787,94.3648,49.01,4.2,"214 km NNW of Sabang, Indonesia"
2014-04-12T16:33:03.760Z,31.498,86.4077,27.65,4.1,"266 km NNE of Saga, China"
2014-04-12T09:50:39.290Z,34.7341,69.5329,26.78,4.0,"17 km SW of Tag?b, Afghanistan"
2014-04-11T00:45:05.810Z,12.2036,93.1363,68.97,4.8,"72 km NE of Bamboo Flat, India"
2014-04-08T00:57:25.330Z,4.9936,96.2149,54.07,4.3,"25 km SSW of Reuleuet, Indonesia"
2014-04-06T06:37:58.910Z,25.461,93.8616,52.33,4.4,"34 km SW of Koh?ma, India"
2014-04-04T06:57:43.460Z,23.0504,93.1676,41.45,4.2,"13 km SE of North Vanlaiphai, India"
2014-04-02T09:30:18.180Z,7.6841,94.41,10.0,4.2,"222 km NNW of Sabang, Indonesia"
2014-04-01T22:12:41.970Z,4.8214,95.2145,76.45,4.3,"80 km S of Banda Aceh, Indonesia"
2014-04-01T17:45:04.700Z,26.2313,92.9947,41.23,4.4,"28 km NNE of Hoj?i, India"
2014-04-01T11:39:18.000Z,5.3703,95.5948,10.0,4.4,"34 km ESE of Banda Aceh, Indonesia"
2014-03-31T04:36:32.410Z,12.6077,95.2356,10.0,4.1,"290 km ENE of Port Blair, India"
2014-03-30T17:58:10.320Z,31.4096,86.4486,25.85,4.2,"259 km NNE of Saga, China"
2014-03-30T17:10:14.880Z,31.3961,86.4624,13.47,5.3,"258 km NNE of Saga, China"
2014-03-28T03:09:53.690Z,26.4089,95.8483,97.33,4.1,"72 km SSE of Khonsa, India"
2014-03-27T07:39:28.990Z,34.7251,73.6564,23.8,4.7,"42 km NNE of Muzaffar?b?d, Pakistan"
2014-03-26T19:52:09.250Z,33.2857,73.4733,5.32,4.0,"2 km SSW of Nazir Town, Pakistan"
2014-03-26T14:31:25.890Z,25.9277,96.7983,50.45,4.1,"30 km S of Sarupathar, India"
2014-03-26T08:34:40.070Z,13.8067,92.8859,32.1,4.6,"233 km N of Bamboo Flat, India"
2014-03-25T20:48:57.020Z,7.9903,94.674,9.16,4.3,"242 km NNW of Sabang, Indonesia"
2014-03-25T20:46:58.550Z,7.7455,94.5529,10.21,4.6,"221 km NNW of Sabang, Indonesia"
2014-03-24T09:53:00.190Z,7.5982,94.1602,10.0,4.2,"Nicobar Islands, India region"
2014-03-22T22:02:09.600Z,6.9466,94.6976,10.0,4.1,"135 km NNW of Sabang, Indonesia"
2014-03-22T21:41:22.510Z,5.284,94.5391,65.81,4.6,"92 km WSW of Banda Aceh, Indonesia"
2014-03-22T21:32:40.820Z,7.4604,94.2899,10.0,4.2,"207 km NNW of Sabang, Indonesia"
2014-03-22T12:58:16.830Z,35.8478,82.3019,10.0,5.1,"253 km SE of Hotan, China"
2014-03-22T12:22:26.650Z,7.2573,94.2625,10.0,4.2,"190 km NW of Sabang, Indonesia"
2014-03-22T08:35:34.160Z,22.9777,94.2498,86.24,4.5,"59 km E of Falam, Myanmar"
2014-03-22T02:17:56.830Z,7.5016,94.4955,10.0,4.3,"200 km NNW of Sabang, Indonesia"
2014-03-22T01:07:44.880Z,7.3978,94.3733,10.0,4.3,"196 km NNW of Sabang, Indonesia"
2014-03-22T00:10:26.200Z,7.4064,94.3283,17.37,4.7,"200 km NNW of Sabang, Indonesia"
2014-03-21T23:50:10.040Z,7.372,94.2528,7.53,4.6,"201 km NW of Sabang, Indonesia"
2014-03-21T23:19:28.330Z,7.444,94.2374,16.31,4.0,"209 km NW of Sabang, Indonesia"
2014-03-21T22:57:14.460Z,7.4554,94.3406,10.0,4.4,"204 km NNW of Sabang, Indonesia"
2014-03-21T22:40:28.580Z,7.4737,94.2181,10.0,4.4,"213 km NW of Sabang, Indonesia"
2014-03-21T21:12:09.870Z,6.9736,94.8312,7.32,4.4,"131 km NNW of Sabang, Indonesia"
2014-03-21T21:11:04.600Z,7.7544,94.71,10.03,4.6,"216 km NNW of Sabang, Indonesia"
2014-03-21T21:03:41.620Z,7.4454,94.2965,9.96,5.2,"205 km NNW of Sabang, Indonesia"
2014-03-21T20:26:23.090Z,7.4915,94.2223,11.64,4.4,"214 km NW of Sabang, Indonesia"
2014-03-21T18:50:37.850Z,7.3223,94.2004,10.93,4.6,"200 km NW of Sabang, Indonesia"
2014-03-21T18:29:45.890Z,7.4885,94.3334,11.51,4.3,"207 km NNW of Sabang, Indonesia"
2014-03-21T18:08:25.380Z,7.6486,94.2715,9.08,4.4,"226 km NNW of Sabang, Indonesia"
2014-03-21T17:13:59.440Z,7.4663,94.3322,13.43,4.3,"205 km NNW of Sabang, Indonesia"
2014-03-21T17:05:20.750Z,7.5485,94.4759,11.72,4.5,"205 km NNW of Sabang, Indonesia"
2014-03-21T16:55:40.530Z,7.4318,94.2777,10.0,4.4,"205 km NW of Sabang, Indonesia"
2014-03-21T16:47:39.130Z,7.5043,94.037,10.0,4.3,"227 km NW of Sabang, Indonesia"
2014-03-21T16:34:01.160Z,7.4581,94.2868,10.0,4.3,"207 km NNW of Sabang, Indonesia"
2014-03-21T16:33:03.760Z,7.3119,94.0369,10.0,4.2,"211 km NW of Sabang, Indonesia"
2014-03-21T15:48:25.060Z,7.7739,94.2368,10.0,4.7,"240 km NNW of Sabang, Indonesia"
2014-03-21T15:46:06.070Z,7.0487,94.1184,10.0,4.3,"184 km NW of Sabang, Indonesia"
2014-03-21T15:43:25.460Z,7.5373,94.0987,10.0,4.6,"226 km NW of Sabang, Indonesia"
2014-03-21T15:34:21.990Z,7.7994,93.6917,10.0,4.3,"277 km NW of Sabang, Indonesia"
2014-03-21T15:32:05.380Z,7.4534,94.0691,10.0,4.2,"221 km NW of Sabang, Indonesia"
2014-03-21T15:24:33.090Z,7.5591,94.4991,10.0,4.5,"205 km NNW of Sabang, Indonesia"
2014-03-21T15:23:00.070Z,7.5228,94.2437,10.0,4.7,"216 km NNW of Sabang, Indonesia"
2014-03-21T15:10:21.060Z,7.3518,94.1824,10.0,4.6,"Nicobar Islands, India region"
2014-03-21T15:09:07.690Z,7.7145,94.5986,10.0,4.5,"216 km NNW of Sabang, Indonesia"
2014-03-21T15:08:36.380Z,7.5034,94.2624,10.0,4.7,"213 km NNW of Sabang, Indonesia"
2014-03-21T14:53:03.830Z,7.3821,94.207,10.0,4.5,"205 km NW of Sabang, Indonesia"
2014-03-21T14:49:59.250Z,7.7877,94.2322,10.0,4.8,"241 km NNW of Sabang, Indonesia"
2014-03-21T14:47:39.210Z,7.4628,94.3969,10.0,4.7,"201 km NNW of Sabang, Indonesia"
2014-03-21T14:45:51.850Z,7.5875,94.3114,9.99,5.1,"218 km NNW of Sabang, Indonesia"
2014-03-21T14:42:06.390Z,7.6063,94.6042,10.0,4.5,"205 km NNW of Sabang, Indonesia"
2014-03-21T14:40:56.630Z,7.5617,94.4701,10.0,4.4,"207 km NNW of Sabang, Indonesia"
2014-03-21T14:36:05.030Z,7.5096,94.4587,10.0,4.7,"202 km NNW of Sabang, Indonesia"
2014-03-21T14:28:04.460Z,7.3823,94.0303,10.0,4.8,"217 km NW of Sabang, Indonesia"
2014-03-21T14:26:44.060Z,7.3212,94.3079,10.0,4.8,"193 km NW of Sabang, Indonesia"
2014-03-21T14:25:08.910Z,7.5037,94.1847,10.0,5.2,"217 km NW of Sabang, Indonesia"
2014-03-21T14:24:23.560Z,7.7396,93.6332,10.0,4.7,"276 km NW of Sabang, Indonesia"
2014-03-21T14:23:58.440Z,7.3819,94.1667,10.0,4.4,"208 km NW of Sabang, Indonesia"
2014-03-21T14:18:03.630Z,7.5569,94.3223,10.0,4.8,"214 km NNW of Sabang, Indonesia"
2014-03-21T14:17:11.710Z,7.483,94.233,14.93,4.6,"213 km NW of Sabang, Indonesia"
2014-03-21T14:16:21.080Z,7.7902,94.2711,10.0,4.8,"239 km NNW of Sabang, Indonesia"
2014-03-21T14:13:29.110Z,7.3232,94.1739,10.0,5.1,"202 km NW of Sabang, Indonesia"
2014-03-21T14:11:13.890Z,7.5417,94.2698,10.0,5.5,"216 km NNW of Sabang, Indonesia"
2014-03-21T14:10:21.080Z,7.5784,94.0572,10.0,4.4,"232 km NW of Sabang, Indonesia"
2014-03-21T14:05:07.740Z,7.2328,94.1691,10.0,4.6,"Nicobar Islands, India region"
2014-03-21T14:03:51.560Z,7.9977,94.4797,10.0,4.7,"250 km NNW of Sabang, Indonesia"
2014-03-21T13:59:25.760Z,7.4264,94.082,10.0,4.6,"217 km NW of Sabang, Indonesia"
2014-03-21T13:56:40.310Z,7.2829,94.2061,10.0,4.8,"197 km NW of Sabang, Indonesia"
2014-03-21T13:54:33.830Z,7.7692,94.7052,10.0,4.9,"218 km NNW of Sabang, Indonesia"
2014-03-21T13:53:08.670Z,7.0379,94.447,10.0,4.6,"159 km NW of Sabang, Indonesia"
2014-03-21T13:52:20.150Z,7.6135,94.4067,10.0,4.8,"Nicobar Islands, India region"
2014-03-21T13:50:32.440Z,7.5409,94.3108,10.0,4.7,"213 km NNW of Sabang, Indonesia"
2014-03-21T13:41:09.480Z,7.7448,94.3342,21.54,6.4,"232 km NNW of Sabang, Indonesia"
2014-03-21T12:39:54.180Z,24.1764,94.2542,60.59,4.0,"45 km SE of Kakching, India"
2014-03-20T14:14:25.900Z,31.565,73.8172,46.03,4.3,"2 km NNW of Chak Five Hundred Seventy-five, Pakistan"
2014-03-20T04:00:21.220Z,23.362,94.4366,71.15,4.5,"31 km S of Mawlaik, Myanmar"
2014-03-19T14:02:13.300Z,13.9102,94.0153,34.2,4.4,"282 km NNE of Bamboo Flat, India"
2014-03-18T19:20:45.220Z,22.9114,95.9723,22.09,4.4,"47 km NE of Shwebo, Myanmar"
2014-03-18T12:48:43.290Z,12.8824,95.5253,35.0,4.2,"Andaman Islands, India region"
2014-03-17T14:43:16.800Z,25.6279,99.5717,10.0,4.2,"64 km W of Dali, China"
2014-03-15T06:30:45.020Z,7.5909,94.1754,10.0,4.8,"226 km NW of Sabang, Indonesia"
2014-03-15T05:09:12.070Z,23.8952,93.8661,63.44,4.3,"52 km SSE of Chur?ch?ndpur, India"
2014-03-14T13:38:06.200Z,7.7631,94.3128,10.0,5.5,"235 km NNW of Sabang, Indonesia"
2014-03-12T19:19:18.300Z,29.3727,67.4259,17.73,4.0,"24 km WSW of Dadhar, Pakistan"
2014-03-12T17:55:43.370Z,35.7863,82.3465,10.0,4.5,"261 km SE of Hotan, China"
2014-03-11T11:23:54.090Z,13.6975,92.9178,35.0,4.8,"222 km N of Bamboo Flat, India"
2014-03-09T23:53:34.030Z,29.1631,67.7279,9.99,4.2,"16 km NW of Bhag, Pakistan"
2014-03-09T23:01:13.630Z,12.4854,93.2534,68.68,4.1,"104 km NE of Bamboo Flat, India"
2014-03-09T16:02:59.690Z,19.1942,95.7207,24.93,5.1,"56 km ESE of Myaydo, Myanmar"
2014-03-08T13:09:02.340Z,34.452,80.1638,36.09,4.4,"239 km E of Leh, India"
2014-03-07T08:41:57.120Z,31.6755,91.1309,15.49,4.7,"90 km WNW of Nagqu, China"
2014-03-02T12:35:53.150Z,4.6702,95.0955,60.22,4.6,"99 km SSW of Banda Aceh, Indonesia"
2014-03-01T16:50:40.310Z,6.2726,95.6039,218.78,4.2,"52 km NE of Sabang, Indonesia"
2014-03-01T06:06:28.310Z,11.0427,91.8594,29.74,4.6,"118 km SW of Bamboo Flat, India"
2014-03-01T03:22:06.930Z,25.3458,96.5402,49.69,4.1,"86 km W of Myitkyina, Myanmar"
2014-02-28T13:11:30.330Z,23.7432,91.3541,37.8,3.9,"10 km S of R?n?r B?z?r, India"
2014-02-28T05:50:39.150Z,7.3016,94.2594,102.47,5.1,"195 km NW of Sabang, Indonesia"
2014-02-27T14:30:40.240Z,36.0089,82.5168,14.55,4.2,"261 km ESE of Hotan, China"
2014-02-26T20:58:55.070Z,24.4736,93.7131,59.51,4.4,"7 km WSW of Moir?ng, India"
2014-02-23T17:04:52.940Z,27.013,92.5521,53.66,4.4,"22 km NNW of Rang?p?ra, India"
2014-02-23T12:28:28.430Z,6.5892,92.8224,31.93,4.2,"286 km WNW of Sabang, Indonesia"
2014-02-21T06:46:47.260Z,30.0104,76.1747,16.02,4.6,"18 km ESE of Dirba, India"
2014-02-19T15:02:09.580Z,13.8225,92.8729,26.97,4.4,"235 km N of Bamboo Flat, India"
2014-02-16T05:19:24.200Z,9.9019,93.8018,120.55,4.0,"226 km SSE of Port Blair, India"
2014-02-15T12:32:58.460Z,35.8857,82.3399,10.0,4.7,Xinjiang-Xizang border region
2014-02-15T04:27:33.130Z,35.9466,82.5051,10.0,4.1,"263 km ESE of Hotan, China"
2014-02-14T13:10:45.380Z,24.4221,89.4984,14.43,4.2,"21 km W of Sirajganj, Bangladesh"
2014-02-13T20:56:08.840Z,34.0028,89.2848,10.89,4.2,Xizang-Qinghai border region
2014-02-13T16:08:21.120Z,22.6262,94.5476,92.4,4.5,"83 km NW of Monywa, Myanmar"
2014-02-13T09:51:39.990Z,36.0168,82.4815,10.0,4.2,"258 km ESE of Hotan, China"
2014-02-13T06:23:38.100Z,11.4883,93.5434,139.49,4.2,"89 km ESE of Port Blair, India"
2014-02-13T00:08:42.510Z,35.9306,82.4283,10.0,4.7,"258 km ESE of Hotan, China"
2014-02-13T00:07:01.900Z,35.7799,82.5961,10.0,4.5,"280 km ESE of Hotan, China"
2014-02-12T20:51:27.860Z,36.0199,82.4415,16.18,4.2,"254 km ESE of Hotan, China"
2014-02-12T19:09:24.350Z,36.0206,82.3433,10.0,4.6,"246 km ESE of Hotan, China"
2014-02-12T18:00:08.120Z,35.8439,82.3565,17.87,4.5,"258 km ESE of Hotan, China"
2014-02-12T14:36:29.430Z,36.0104,82.3676,16.77,4.1,"249 km ESE of Hotan, China"
2014-02-12T11:14:19.890Z,35.9991,82.513,10.0,4.5,"261 km ESE of Hotan, China"
2014-02-12T10:00:07.360Z,35.8613,82.4,10.0,4.9,"260 km ESE of Hotan, China"
2014-02-12T09:36:12.510Z,35.9686,82.4499,10.0,4.6,"258 km ESE of Hotan, China"
2014-02-12T09:24:43.010Z,35.8221,82.4667,10.0,5.7,"267 km ESE of Hotan, China"
2014-02-12T09:19:49.060Z,35.9053,82.5864,10.0,6.9,"272 km ESE of Hotan, China"
2014-02-11T02:14:55.990Z,35.9947,82.487,10.0,5.2,"259 km ESE of Hotan, China"
2014-02-11T01:15:26.590Z,33.8784,89.2216,10.0,5.2,western Xizang
2014-02-09T23:24:30.640Z,23.7689,96.0719,51.92,4.1,"104 km NNW of Mogok, Myanmar"
2014-02-08T04:26:42.540Z,8.7287,92.067,30.02,4.0,"Nicobar Islands, India region"
2014-02-07T08:56:43.270Z,32.0483,90.3587,32.55,4.7,"172 km WNW of Nagqu, China"
2014-02-07T05:47:29.040Z,5.4655,94.703,67.54,4.6,"70 km W of Banda Aceh, Indonesia"
2014-02-07T03:15:20.800Z,11.8466,94.8755,61.21,4.5,"232 km E of Port Blair, India"
2014-02-07T02:05:00.460Z,11.9395,95.1092,36.09,4.1,"259 km E of Port Blair, India"
2014-02-06T15:07:53.130Z,27.4652,96.9988,47.88,4.5,"80 km SSE of Hayuliang, India"
2014-02-02T23:44:01.200Z,12.2849,95.0592,34.18,5.2,"261 km ENE of Port Blair, India"
2014-02-02T16:45:24.860Z,22.7971,96.0226,13.81,4.4,"41 km NE of Shwebo, Myanmar"
2014-01-30T22:18:21.260Z,4.8327,94.018,29.27,4.0,"165 km WSW of Banda Aceh, Indonesia"
2014-01-30T19:49:37.090Z,5.9743,95.7358,223.75,4.4,"47 km ENE of Sabang, Indonesia"
2014-01-30T12:17:14.780Z,22.8394,94.3778,90.83,4.7,"72 km E of Falam, Myanmar"
2014-01-29T13:46:50.340Z,23.8428,93.9581,59.11,5.1,"50 km WNW of Mawlaik, Myanmar"
2014-01-27T20:12:46.480Z,14.2125,93.228,39.11,4.3,"283 km NNE of Bamboo Flat, India"
2014-01-27T10:33:23.560Z,34.7881,73.1097,28.1,4.6,Pakistan
2014-01-26T14:43:10.400Z,4.9891,94.498,51.48,4.4,"110 km WSW of Banda Aceh, Indonesia"
2014-01-26T12:38:37.240Z,23.0007,95.9078,12.43,5.2,"52 km NNE of Shwebo, Myanmar"
2014-01-25T07:14:08.330Z,7.3193,93.8738,35.0,4.1,"224 km NW of Sabang, Indonesia"
2014-01-24T23:25:25.940Z,22.6167,95.7353,24.58,4.1,"6 km NE of Shwebo, Myanmar"
2014-01-24T14:36:23.960Z,4.5355,95.2194,55.03,4.9,"109 km WNW of Meulaboh, Indonesia"
2014-01-24T13:49:01.180Z,13.2429,95.7026,30.04,4.4,"284 km WSW of Dawei, Myanmar"
2014-01-24T00:51:35.500Z,23.8426,93.9346,70.85,4.0,"52 km WNW of Mawlaik, Myanmar"
2014-01-23T07:29:20.530Z,5.2819,95.1244,91.44,4.4,"36 km SW of Banda Aceh, Indonesia"
2014-01-22T05:22:01.180Z,34.2849,79.7826,43.74,4.2,"203 km E of Leh, India"
2014-01-20T23:27:37.220Z,6.4921,95.3503,233.44,4.5,"66 km N of Sabang, Indonesia"
2014-01-20T13:18:26.930Z,22.1231,92.7127,32.08,4.1,"49 km SW of Saiha, India"
2014-01-19T15:33:14.300Z,32.9228,93.8116,37.48,4.7,"230 km NE of Nagqu, China"
